Customer_ID,Age,Gender,City,Annual_Income,Customer_Segment,Purchase_Frequency,Avg_Order_Value,Total_Annual_Spend,Preferred_Category,Device_Used,Payment_Method,Avg_Session_Duration_Min,Pages_Per_Session,Cart_Abandonment_Rate,Items_Returned,Return_Rate,Discount_Usage,Review_Given,Avg_Rating_Given,Days_Since_Last_Purchase,Wishlist_Items,Newsletter_Subscribed,Membership_Tier
CUST00940,33,Other,Pune,129699,Premium,18,2266.86,45612.83,Clothing,Desktop,UPI,14.3,11.2,0.09,1,0.1,Always,1,3.2,44,11,No,Silver
CUST00941,18,Male,Delhi,87048,Premium,11,3534.61,43332.45,Sports,Mobile,Debit Card,10.0,10.4,0.12,0,0.01,Always,1,4.6,13,1,Yes,Silver
CUST00942,37,Female,Bangalore,23079,Occasional,2,168.26,375.56,Grocery,Mobile,Debit Card,2.7,3.2,0.63,0,0.04,Always,0,,59,2,Yes,Bronze
CUST00943,22,Male,Delhi,34863,Churned,2,201.31,464.76,Beauty,Desktop,UPI,13.1,3.8,0.68,0,0.23,Sometimes,0,,87,3,No,None
CUST00944,22,Female,Chennai,102494,Premium,15,5060.85,73435.12,Home & Kitchen,Desktop,Wallet,18.0,5.1,0.34,0,0.02,Never,1,3.9,59,12,No,None
CUST00945,36,Male,Ahmedabad,106034,Premium,13,5137.63,75268.57,Clothing,Desktop,Wallet,22.5,5.9,0.2,1,0.1,Sometimes,0,,31,14,Yes,Gold
CUST00946,52,Female,Mumbai,84307,Premium,11,2348.3,27535.07,Sports,Desktop,Wallet,5.8,9.3,0.18,0,0.08,Rarely,1,3.5,4,4,No,Bronze
CUST00947,57,Male,Pune,125709,Premium,19,2103.0,38564.74,Beauty,Mobile,Credit Card,12.2,7.7,0.2,1,0.1,Never,1,4.4,38,20,No,Silver
CUST00948,40,Female,Pune,40003,Regular,10,414.73,3578.7,Toys,Mobile,Debit Card,5.1,5.7,0.31,0,0.09,Rarely,0,,155,20,No,None
CUST00949,24,Male,Mumbai,30286,Occasional,5,1282.1,7660.74,Sports,Mobile,UPI,6.4,7.9,0.64,0,0.04,Sometimes,1,3.3,41,2,Yes,None
CUST00950,33,Male,Kolkata,107660,Premium,16,5719.91,85771.01,Sports,Mobile,UPI,6.5,7.2,0.02,1,0.08,Sometimes,1,3.9,9,2,Yes,Silver
CUST00951,46,Male,Bangalore,75931,Regular,8,515.94,3847.85,Beauty,Mobile,Credit Card,8.9,6.6,0.31,0,0.1,Always,1,4.0,140,4,No,Gold
CUST00952,28,Male,Delhi,92309,Premium,16,672.05,8928.75,Books,Mobile,Wallet,10.1,2.6,0.08,0,0.05,Never,1,3.5,59,9,Yes,Gold
CUST00953,37,Female,Chennai,58658,Regular,4,1335.05,4560.95,Sports,Desktop,Debit Card,1.0,8.2,0.43,0,0.16,Rarely,1,4.1,142,15,Yes,None
CUST00954,18,Male,Chennai,21438,Occasional,5,536.35,2541.39,Clothing,Tablet,UPI,11.2,8.8,0.55,0,0.09,Rarely,1,2.3,188,5,Yes,None
CUST00955,36,Male,Kolkata,123061,Premium,17,5812.34,90298.4,Home & Kitchen,Desktop,Credit Card,16.0,8.0,0.15,0,0.02,Sometimes,1,2.8,2,17,No,Bronze
CUST00956,24,Male,Delhi,19659,Churned,2,1209.41,2608.71,Electronics,Mobile,UPI,9.1,1.4,0.8,0,0.2,Rarely,0,,337,0,No,Bronze
CUST00957,34,Male,Mumbai,98750,Premium,9,3518.71,33577.99,Electronics,Tablet,Wallet,9.8,4.3,0.17,0,0.08,Never,1,3.0,50,19,Yes,None
CUST00958,33,Male,Mumbai,47260,Occasional,3,279.39,883.7,Grocery,Mobile,Debit Card,6.2,7.1,0.5,0,0.11,Always,1,4.4,142,3,Yes,Silver
CUST00959,39,Male,Delhi,40573,Occasional,1,775.95,757.34,Clothing,Mobile,Debit Card,8.8,6.5,0.57,0,0.09,Sometimes,1,4.5,30,3,No,Bronze
CUST00960,50,Female,Delhi,33242,Occasional,5,1177.05,5720.48,Clothing,Desktop,Credit Card,11.5,8.5,0.6,0,0.03,Rarely,1,2.9,353,0,Yes,None
CUST00961,28,Female,Chennai,63216,Regular,6,1415.92,6817.64,Home & Kitchen,Mobile,Credit Card,7.9,7.4,0.47,0,0.08,Sometimes,1,3.9,135,12,Yes,None
CUST00962,18,Female,Delhi,27280,Occasional,2,213.8,385.02,Clothing,Desktop,UPI,4.0,5.2,0.57,0,0.11,Sometimes,1,2.9,344,2,No,None
CUST00963,22,Male,Mumbai,72143,Regular,9,2505.86,24051.48,Electronics,Desktop,Wallet,10.3,3.8,0.3,1,0.16,Never,0,,82,16,No,Bronze
CUST00964,26,Female,Delhi,32362,Churned,1,726.8,821.39,Home & Kitchen,Mobile,UPI,8.4,8.3,0.68,0,0.15,Rarely,0,,199,0,No,None
CUST00965,25,Female,Delhi,21732,Churned,1,1097.91,1067.0,Electronics,Desktop,Debit Card,9.8,7.5,0.67,0,0.25,Rarely,0,,252,2,No,None
CUST00966,33,Male,Bangalore,41074,Regular,6,717.72,4329.21,Clothing,Desktop,Credit Card,5.7,6.5,0.41,0,0.15,Always,1,3.9,70,13,No,None
CUST00967,36,Female,Ahmedabad,29471,Churned,1,470.54,491.4,Clothing,Mobile,Wallet,8.2,4.9,0.75,0,0.22,Never,0,,166,1,Yes,None
CUST00968,29,Male,Kolkata,37326,Occasional,2,415.41,831.2,Clothing,Tablet,COD,9.1,5.5,0.48,0,0.09,Sometimes,1,2.8,231,4,Yes,None
CUST00969,54,Female,Ahmedabad,23863,Churned,1,228.39,206.06,Electronics,Mobile,Debit Card,8.7,7.2,0.75,0,0.22,Rarely,0,,34,4,Yes,None
CUST00970,32,Female,Ahmedabad,40667,Churned,1,2152.85,1806.54,Electronics,Mobile,UPI,7.7,3.2,0.77,0,0.19,Rarely,1,4.5,162,2,No,None
CUST00971,43,Male,Kolkata,60468,Regular,6,385.53,2110.99,Grocery,Mobile,COD,2.6,5.9,0.39,0,0.16,Sometimes,0,,92,0,Yes,Bronze
CUST00972,24,Male,Ahmedabad,98044,Premium,18,5195.56,94201.29,Clothing,Mobile,COD,11.5,8.9,0.22,0,0.01,Rarely,1,3.8,3,6,No,Bronze
CUST00973,37,Male,Mumbai,80453,Premium,9,9373.93,93944.88,Electronics,Mobile,Debit Card,13.8,10.7,0.16,0,0.08,Sometimes,0,,20,10,Yes,Silver
CUST00974,37,Other,Bangalore,20887,Occasional,4,1002.74,4033.93,Beauty,Desktop,Debit Card,1.4,3.3,0.74,0,0.12,Never,1,4.0,297,0,Yes,None
CUST00975,31,Female,Mumbai,36798,Occasional,2,436.95,911.91,Books,Desktop,Debit Card,18.7,8.2,0.58,0,0.06,Rarely,0,,315,3,No,Bronze
CUST00976,18,Male,Chennai,147284,Premium,20,5926.23,110735.3,Home & Kitchen,Mobile,Wallet,15.2,5.7,0.16,0,0.03,Sometimes,0,,30,3,No,Gold
CUST00977,18,Female,Delhi,69512,Regular,6,381.24,2538.01,Beauty,Desktop,Debit Card,2.1,7.6,0.47,1,0.19,Rarely,0,,87,8,Yes,None
CUST00978,28,Female,Mumbai,86734,Premium,13,3068.77,41205.07,Sports,Desktop,Debit Card,4.6,6.4,0.11,1,0.09,Never,1,5.0,35,10,Yes,Silver
CUST00979,18,Female,Bangalore,48574,Occasional,2,872.19,1418.36,Toys,Mobile,UPI,7.7,3.0,0.59,0,0.08,Rarely,0,,167,5,No,None
CUST00980,47,Male,Chennai,37342,Occasional,2,62.85,101.78,Grocery,Mobile,COD,7.7,6.7,0.56,0,0.06,Rarely,0,,240,1,No,None
CUST00981,33,Female,Mumbai,47258,Occasional,1,576.61,658.34,Home & Kitchen,Desktop,Credit Card,4.6,4.7,0.54,0,0.07,Always,1,4.6,344,5,Yes,None
CUST00982,36,Female,Kolkata,31279,Occasional,4,3724.17,15947.41,Electronics,Desktop,Credit Card,6.0,7.7,0.59,0,0.06,Always,0,,240,0,Yes,None
CUST00983,25,Female,Kolkata,41712,Churned,2,635.41,1405.77,Clothing,Mobile,COD,3.2,6.3,0.64,0,0.25,Sometimes,0,,252,0,No,Bronze
CUST00984,36,Female,Hyderabad,58651,Regular,3,212.16,760.27,Books,Tablet,UPI,13.8,8.3,0.34,0,0.09,Never,1,4.3,47,7,Yes,Gold
CUST00985,24,Female,Bangalore,32408,Churned,1,731.12,872.21,Clothing,Desktop,Credit Card,1.7,13.2,0.61,0,0.21,Sometimes,1,4.0,95,0,No,None
CUST00986,20,Female,Delhi,114166,Premium,17,6106.38,101938.28,Clothing,Tablet,UPI,24.0,5.9,0.24,0,0.02,Rarely,0,,31,13,Yes,Bronze
CUST00987,23,Female,Mumbai,41814,Regular,9,201.61,1486.45,Grocery,Mobile,Credit Card,9.4,3.0,0.27,0,0.11,Sometimes,0,,82,11,No,None
CUST00988,31,Female,Delhi,98455,Premium,20,566.62,11052.04,Books,Desktop,Debit Card,10.3,4.9,0.31,1,0.08,Rarely,1,1.9,29,0,Yes,Bronze
CUST00989,23,Male,Chennai,104241,Premium,19,1495.88,28975.73,Books,Mobile,Wallet,5.5,8.2,0.19,0,0.0,Sometimes,0,,5,10,No,None
CUST00990,36,Other,Bangalore,72123,Regular,10,939.44,9902.6,Clothing,Desktop,UPI,4.6,3.2,0.41,1,0.1,Sometimes,0,,131,15,Yes,None
CUST00991,52,Female,Mumbai,90161,Premium,19,5763.32,121781.39,Clothing,Mobile,UPI,10.8,8.0,0.3,0,0.01,Rarely,0,,34,20,Yes,Gold
CUST00992,21,Female,Kolkata,38733,Occasional,3,780.84,2718.5,Clothing,Mobile,Wallet,3.4,8.1,0.65,0,0.11,Rarely,0,,357,2,No,None
CUST00993,40,Male,Hyderabad,46241,Occasional,3,974.12,2655.9,Home & Kitchen,Mobile,UPI,3.7,5.3,0.44,0,0.05,Always,0,,222,4,Yes,None
CUST00994,21,Female,Bangalore,95078,Premium,11,1331.98,14081.61,Electronics,Mobile,UPI,24.2,3.2,0.19,1,0.1,Sometimes,0,,7,10,No,Bronze
CUST00995,29,Female,Pune,147784,Premium,9,1767.88,16680.91,Books,Tablet,UPI,11.8,5.0,0.13,0,0.03,Rarely,1,4.3,59,11,Yes,Silver
CUST00996,33,Female,Delhi,36313,Regular,9,3450.94,31876.91,Electronics,Mobile,COD,14.2,4.9,0.42,1,0.18,Rarely,0,,124,12,No,None
CUST00997,38,Female,Delhi,29098,Churned,2,1609.96,3726.72,Electronics,Mobile,Credit Card,8.7,8.2,0.82,0,0.24,Rarely,1,3.7,194,5,Yes,Bronze
CUST00998,45,Female,Delhi,38747,Regular,7,513.12,4183.84,Beauty,Mobile,UPI,7.6,5.0,0.29,0,0.14,Always,0,,106,5,Yes,None
CUST00999,44,Female,Kolkata,49531,Occasional,3,1761.6,4666.54,Home & Kitchen,Desktop,Credit Card,7.9,7.3,0.57,0,0.06,Never,1,4.0,140,2,Yes,None
CUST01000,30,Female,Bangalore,109085,Premium,20,2709.48,48907.8,Home & Kitchen,Mobile,Debit Card,6.0,2.4,0.15,1,0.07,Rarely,0,,11,6,Yes,Silver
